Filepath,Timepath,Emotion
../dataset/esd/0011/Neutral/0011_000035.wav,augmented_time\0011_000035_time.wav,Neutral
../dataset/crema-d/AudioWAV/1085_IOM_HAP_XX.wav,augmented_time\1085_IOM_HAP_XX_time.wav,Happy
../dataset/esd/0016/Neutral/0016_000154.wav,augmented_time\0016_000154_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/00760.wav,augmented_time\00760_time.wav,Neutral
../dataset/esd/0020/Neutral/0020_000126.wav,augmented_time\0020_000126_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/42701.wav,augmented_time\42701_time.wav,Question
../dataset/crema-d/AudioWAV/1070_WSI_FEA_XX.wav,augmented_time\1070_WSI_FEA_XX_time.wav,Fear
../dataset/tess/YAF_angry/YAF_rain_angry.wav,augmented_time\YAF_rain_angry_time.wav,Anger
../dataset/meld/train/dia590_utt3.mp4,augmented_time\dia590_utt3_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/36955.wav,augmented_time\36955_time.wav,Bored
../dataset/mlend/MLEndSND_Public/29666.wav,augmented_time\29666_time.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_sad_14a_1.wav,augmented_time\male1_sad_14a_1_time.wav,Sad
../dataset/mlend/MLEndSND_Public/45640.wav,augmented_time\45640_time.wav,Bored
../dataset/meld/train/dia451_utt4.mp4,augmented_time\dia451_utt4_time.wav,Anger
../dataset/mlend/MLEndSND_Public/24680.wav,augmented_time\24680_time.wav,Question
../dataset/mlend/MLEndSND_Public/05504.wav,augmented_time\05504_time.wav,Question
../dataset/mlend/MLEndSND_Public/27754.wav,augmented_time\27754_time.wav,Happy
../dataset/meld/train/dia875_utt2.mp4,augmented_time\dia875_utt2_time.wav,Neutral
../dataset/esd/0020/Happy/0020_000988.wav,augmented_time\0020_000988_time.wav,Happy
../dataset/mlend/MLEndSND_Public/14955.wav,augmented_time\14955_time.wav,Bored
../dataset/mlend/MLEndSND_Public/02481.wav,augmented_time\02481_time.wav,Neutral
../dataset/tess/YAF_sad/YAF_chat_sad.wav,augmented_time\YAF_chat_sad_time.wav,Sad
../dataset/esd/0011/Surprise/0011_001690.wav,augmented_time\0011_001690_time.wav,Surprise
../dataset/esd/0017/Angry/0017_000476.wav,augmented_time\0017_000476_time.wav,Anger
../dataset/esd/0014/Surprise/0014_001688.wav,augmented_time\0014_001688_time.wav,Surprise
../dataset/meld/train/dia819_utt9.mp4,augmented_time\dia819_utt9_time.wav,Fear
../dataset/esd/0016/Surprise/0016_001539.wav,augmented_time\0016_001539_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/07094.wav,augmented_time\07094_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/30226.wav,augmented_time\30226_time.wav,Bored
../dataset/esd/0014/Angry/0014_000693.wav,augmented_time\0014_000693_time.wav,Anger
../dataset/esd/0012/Happy/0012_000719.wav,augmented_time\0012_000719_time.wav,Happy
../dataset/esd/0012/Surprise/0012_001462.wav,augmented_time\0012_001462_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/42387.wav,augmented_time\42387_time.wav,Bored
../dataset/crema-d/AudioWAV/1063_IEO_SAD_MD.wav,augmented_time\1063_IEO_SAD_MD_time.wav,Sad
../dataset/esd/0017/Surprise/0017_001555.wav,augmented_time\0017_001555_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/06131.wav,augmented_time\06131_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/25531.wav,augmented_time\25531_time.wav,Happy
../dataset/mlend/MLEndSND_Public/22499.wav,augmented_time\22499_time.wav,Neutral
../dataset/esd/0016/Neutral/0016_000002.wav,augmented_time\0016_000002_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17465.wav,augmented_time\17465_time.wav,Bored
../dataset/mlend/MLEndSND_Public/01858.wav,augmented_time\01858_time.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_sad_6a_2.wav,augmented_time\male2_sad_6a_2_time.wav,Sad
../dataset/mlend/MLEndSND_Public/07216.wav,augmented_time\07216_time.wav,Happy
../dataset/esd/0011/Happy/0011_000879.wav,augmented_time\0011_000879_time.wav,Happy
../dataset/esd/0015/Neutral/0015_000120.wav,augmented_time\0015_000120_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/27318.wav,augmented_time\27318_time.wav,Neutral
../dataset/esd/0013/Neutral/0013_000006.wav,augmented_time\0013_000006_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/38427.wav,augmented_time\38427_time.wav,Happy
../dataset/mlend/MLEndSND_Public/46033.wav,augmented_time\46033_time.wav,Happy
../dataset/crema-d/AudioWAV/1024_IWL_HAP_XX.wav,augmented_time\1024_IWL_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/32108.wav,augmented_time\32108_time.wav,Neutral
../dataset/esd/0011/Surprise/0011_001670.wav,augmented_time\0011_001670_time.wav,Surprise
../dataset/crema-d/AudioWAV/1051_IWW_FEA_XX.wav,augmented_time\1051_IWW_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/03950.wav,augmented_time\03950_time.wav,Bored
../dataset/mlend/MLEndSND_Public/46994.wav,augmented_time\46994_time.wav,Happy
../dataset/mlend/MLEndSND_Public/12155.wav,augmented_time\12155_time.wav,Happy
../dataset/mlend/MLEndSND_Public/22407.wav,augmented_time\22407_time.wav,Bored
../dataset/mlend/MLEndSND_Public/03498.wav,augmented_time\03498_time.wav,Bored
../dataset/mlend/MLEndSND_Public/45760.wav,augmented_time\45760_time.wav,Question
../dataset/meld/train/dia787_utt7.mp4,augmented_time\dia787_utt7_time.wav,Neutral
../dataset/meld/train/dia352_utt2.mp4,augmented_time\dia352_utt2_time.wav,Happy
../dataset/esd/0011/Angry/0011_000561.wav,augmented_time\0011_000561_time.wav,Anger
../dataset/meld/train/dia301_utt2.mp4,augmented_time\dia301_utt2_time.wav,Fear
../dataset/esd/0018/Neutral/0018_000172.wav,augmented_time\0018_000172_time.wav,Neutral
../dataset/esd/0014/Sad/0014_001069.wav,augmented_time\0014_001069_time.wav,Sad
../dataset/mlend/MLEndSND_Public/12936.wav,augmented_time\12936_time.wav,Neutral
../dataset/esd/0015/Happy/0015_000713.wav,augmented_time\0015_000713_time.wav,Happy
../dataset/esd/0015/Sad/0015_001308.wav,augmented_time\0015_001308_time.wav,Sad
../dataset/mlend/MLEndSND_Public/01139.wav,augmented_time\01139_time.wav,Bored
../dataset/mlend/MLEndSND_Public/15109.wav,augmented_time\15109_time.wav,Question
../dataset/mlend/MLEndSND_Public/26165.wav,augmented_time\26165_time.wav,Happy
../dataset/mlend/MLEndSND_Public/03814.wav,augmented_time\03814_time.wav,Happy
../dataset/mlend/MLEndSND_Public/25414.wav,augmented_time\25414_time.wav,Bored
../dataset/esd/0016/Happy/0016_000804.wav,augmented_time\0016_000804_time.wav,Happy
../dataset/mlend/MLEndSND_Public/21725.wav,augmented_time\21725_time.wav,Happy
../dataset/mlend/MLEndSND_Public/15781.wav,augmented_time\15781_time.wav,Bored
../dataset/mlend/MLEndSND_Public/22962.wav,augmented_time\22962_time.wav,Question
../dataset/crema-d/AudioWAV/1046_TAI_DIS_XX.wav,augmented_time\1046_TAI_DIS_XX_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/07298.wav,augmented_time\07298_time.wav,Question
../dataset/esd/0015/Neutral/0015_000083.wav,augmented_time\0015_000083_time.wav,Neutral
../dataset/crema-d/AudioWAV/1021_IEO_HAP_LO.wav,augmented_time\1021_IEO_HAP_LO_time.wav,Happy
../dataset/tess/OAF_neutral/OAF_neat_neutral.wav,augmented_time\OAF_neat_neutral_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/15772.wav,augmented_time\15772_time.wav,Bored
../dataset/ravdess/Actor_13/03-01-01-01-01-02-13.wav,augmented_time\03-01-01-01-01-02-13_time.wav,Neutral
../dataset/crema-d/AudioWAV/1076_TAI_FEA_XX.wav,augmented_time\1076_TAI_FEA_XX_time.wav,Fear
../dataset/esd/0017/Happy/0017_001025.wav,augmented_time\0017_001025_time.wav,Happy
../dataset/mlend/MLEndSND_Public/07137.wav,augmented_time\07137_time.wav,Bored
../dataset/mlend/MLEndSND_Public/43901.wav,augmented_time\43901_time.wav,Happy
../dataset/meld/train/dia49_utt19.mp4,augmented_time\dia49_utt19_time.wav,Neutral
../dataset/meld/train/dia632_utt6.mp4,augmented_time\dia632_utt6_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/27882.wav,augmented_time\27882_time.wav,Question
../dataset/tess/OAF_neutral/OAF_live_neutral.wav,augmented_time\OAF_live_neutral_time.wav,Neutral
../dataset/meld/train/dia659_utt17.mp4,augmented_time\dia659_utt17_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/03042.wav,augmented_time\03042_time.wav,Question
../dataset/mlend/MLEndSND_Public/29738.wav,augmented_time\29738_time.wav,Bored
../dataset/crema-d/AudioWAV/1069_IOM_DIS_XX.wav,augmented_time\1069_IOM_DIS_XX_time.wav,Disgust
../dataset/esd/0015/Sad/0015_001234.wav,augmented_time\0015_001234_time.wav,Sad
../dataset/esd/0017/Happy/0017_000836.wav,augmented_time\0017_000836_time.wav,Happy
../dataset/meld/train/dia2_utt0.mp4,augmented_time\dia2_utt0_time.wav,Neutral
../dataset/crema-d/AudioWAV/1014_IWW_NEU_XX.wav,augmented_time\1014_IWW_NEU_XX_time.wav,Neutral
../dataset/meld/train/dia659_utt12.mp4,augmented_time\dia659_utt12_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/42342.wav,augmented_time\42342_time.wav,Happy
../dataset/mlend/MLEndSND_Public/38195.wav,augmented_time\38195_time.wav,Question
../dataset/mlend/MLEndSND_Public/06634.wav,augmented_time\06634_time.wav,Happy
../dataset/tess/OAF_angry/OAF_lot_angry.wav,augmented_time\OAF_lot_angry_time.wav,Anger
../dataset/mlend/MLEndSND_Public/21692.wav,augmented_time\21692_time.wav,Question
../dataset/meld/train/dia604_utt10.mp4,augmented_time\dia604_utt10_time.wav,Fear
../dataset/esd/0018/Angry/0018_000696.wav,augmented_time\0018_000696_time.wav,Anger
../dataset/mlend/MLEndSND_Public/05642.wav,augmented_time\05642_time.wav,Neutral
../dataset/crema-d/AudioWAV/1031_IWW_HAP_XX.wav,augmented_time\1031_IWW_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/19567.wav,augmented_time\19567_time.wav,Question
../dataset/crema-d/AudioWAV/1044_TAI_ANG_XX.wav,augmented_time\1044_TAI_ANG_XX_time.wav,Anger
../dataset/meld/train/dia480_utt0.mp4,augmented_time\dia480_utt0_time.wav,Happy
../dataset/mlend/MLEndSND_Public/10628.wav,augmented_time\10628_time.wav,Bored
../dataset/esd/0017/Sad/0017_001070.wav,augmented_time\0017_001070_time.wav,Sad
../dataset/esd/0011/Neutral/0011_000214.wav,augmented_time\0011_000214_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/46003.wav,augmented_time\46003_time.wav,Bored
../dataset/meld/train/dia614_utt20.mp4,augmented_time\dia614_utt20_time.wav,Happy
../dataset/esd/0020/Surprise/0020_001742.wav,augmented_time\0020_001742_time.wav,Surprise
../dataset/esd/0013/Angry/0013_000553.wav,augmented_time\0013_000553_time.wav,Anger
../dataset/mlend/MLEndSND_Public/05561.wav,augmented_time\05561_time.wav,Question
../dataset/mlend/MLEndSND_Public/41299.wav,augmented_time\41299_time.wav,Bored
../dataset/mlend/MLEndSND_Public/03522.wav,augmented_time\03522_time.wav,Question
../dataset/crema-d/AudioWAV/1005_IOM_FEA_XX.wav,augmented_time\1005_IOM_FEA_XX_time.wav,Fear
../dataset/ravdess/Actor_01/03-01-04-01-01-01-01.wav,augmented_time\03-01-04-01-01-01-01_time.wav,Sad
../dataset/mlend/MLEndSND_Public/05487.wav,augmented_time\05487_time.wav,Bored
../dataset/esd/0020/Angry/0020_000497.wav,augmented_time\0020_000497_time.wav,Anger
../dataset/esd/0018/Surprise/0018_001508.wav,augmented_time\0018_001508_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/29985.wav,augmented_time\29985_time.wav,Bored
../dataset/mlend/MLEndSND_Public/22722.wav,augmented_time\22722_time.wav,Bored
../dataset/mlend/MLEndSND_Public/10430.wav,augmented_time\10430_time.wav,Question
../dataset/crema-d/AudioWAV/1005_ITS_FEA_XX.wav,augmented_time\1005_ITS_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/27502.wav,augmented_time\27502_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/43879.wav,augmented_time\43879_time.wav,Happy
../dataset/esd/0013/Sad/0013_001199.wav,augmented_time\0013_001199_time.wav,Sad
../dataset/mlend/MLEndSND_Public/00960.wav,augmented_time\00960_time.wav,Bored
../dataset/crema-d/AudioWAV/1023_MTI_HAP_XX.wav,augmented_time\1023_MTI_HAP_XX_time.wav,Happy
../dataset/ravdess/Actor_04/03-01-07-01-01-01-04.wav,augmented_time\03-01-07-01-01-01-04_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/40653.wav,augmented_time\40653_time.wav,Bored
../dataset/crema-d/AudioWAV/1051_WSI_DIS_XX.wav,augmented_time\1051_WSI_DIS_XX_time.wav,Disgust
../dataset/meld/train/dia564_utt8.mp4,augmented_time\dia564_utt8_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/32137.wav,augmented_time\32137_time.wav,Question
../dataset/crema-d/AudioWAV/1071_IWL_DIS_XX.wav,augmented_time\1071_IWL_DIS_XX_time.wav,Disgust
../dataset/esd/0018/Neutral/0018_000179.wav,augmented_time\0018_000179_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/37966.wav,augmented_time\37966_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/05027.wav,augmented_time\05027_time.wav,Bored
../dataset/mlend/MLEndSND_Public/05229.wav,augmented_time\05229_time.wav,Question
../dataset/esd/0012/Neutral/0012_000319.wav,augmented_time\0012_000319_time.wav,Neutral
../dataset/esd/0011/Angry/0011_000512.wav,augmented_time\0011_000512_time.wav,Anger
../dataset/mlend/MLEndSND_Public/21879.wav,augmented_time\21879_time.wav,Happy
../dataset/crema-d/AudioWAV/1090_WSI_HAP_XX.wav,augmented_time\1090_WSI_HAP_XX_time.wav,Happy
../dataset/esd/0013/Sad/0013_001333.wav,augmented_time\0013_001333_time.wav,Sad
../dataset/esd/0017/Sad/0017_001124.wav,augmented_time\0017_001124_time.wav,Sad
../dataset/mlend/MLEndSND_Public/17833.wav,augmented_time\17833_time.wav,Bored
../dataset/esd/0012/Neutral/0012_000181.wav,augmented_time\0012_000181_time.wav,Neutral
../dataset/meld/train/dia279_utt15.mp4,augmented_time\dia279_utt15_time.wav,Fear
../dataset/esd/0012/Angry/0012_000440.wav,augmented_time\0012_000440_time.wav,Anger
../dataset/esd/0016/Sad/0016_001353.wav,augmented_time\0016_001353_time.wav,Sad
../dataset/esd/0012/Neutral/0012_000159.wav,augmented_time\0012_000159_time.wav,Neutral
../dataset/meld/train/dia918_utt4.mp4,augmented_time\dia918_utt4_time.wav,Surprise
../dataset/crema-d/AudioWAV/1010_MTI_HAP_XX.wav,augmented_time\1010_MTI_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/09642.wav,augmented_time\09642_time.wav,Neutral
../dataset/crema-d/AudioWAV/1038_IEO_DIS_MD.wav,augmented_time\1038_IEO_DIS_MD_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/15968.wav,augmented_time\15968_time.wav,Neutral
../dataset/esd/0016/Neutral/0016_000096.wav,augmented_time\0016_000096_time.wav,Neutral
../dataset/esd/0011/Angry/0011_000690.wav,augmented_time\0011_000690_time.wav,Anger
../dataset/mlend/MLEndSND_Public/00263.wav,augmented_time\00263_time.wav,Question
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_6b_1.wav,augmented_time\male1_happy_6b_1_time.wav,Happy
../dataset/esd/0011/Sad/0011_001135.wav,augmented_time\0011_001135_time.wav,Sad
../dataset/mlend/MLEndSND_Public/44957.wav,augmented_time\44957_time.wav,Question
../dataset/esd/0011/Angry/0011_000478.wav,augmented_time\0011_000478_time.wav,Anger
../dataset/esd/0014/Neutral/0014_000288.wav,augmented_time\0014_000288_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/28375.wav,augmented_time\28375_time.wav,Question
../dataset/esd/0012/Neutral/0012_000273.wav,augmented_time\0012_000273_time.wav,Neutral
../dataset/meld/train/dia903_utt0.mp4,augmented_time\dia903_utt0_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/22845.wav,augmented_time\22845_time.wav,Happy
../dataset/mlend/MLEndSND_Public/03022.wav,augmented_time\03022_time.wav,Question
../dataset/crema-d/AudioWAV/1028_IWW_NEU_XX.wav,augmented_time\1028_IWW_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/41511.wav,augmented_time\41511_time.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_happy_15b_1.wav,augmented_time\female1_happy_15b_1_time.wav,Happy
../dataset/crema-d/AudioWAV/1063_IEO_ANG_LO.wav,augmented_time\1063_IEO_ANG_LO_time.wav,Anger
../dataset/mlend/MLEndSND_Public/44786.wav,augmented_time\44786_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/43382.wav,augmented_time\43382_time.wav,Question
../dataset/esd/0014/Surprise/0014_001526.wav,augmented_time\0014_001526_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/11215.wav,augmented_time\11215_time.wav,Neutral
../dataset/esd/0011/Sad/0011_001098.wav,augmented_time\0011_001098_time.wav,Sad
../dataset/esd/0017/Surprise/0017_001593.wav,augmented_time\0017_001593_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/17972.wav,augmented_time\17972_time.wav,Neutral
../dataset/crema-d/AudioWAV/1082_WSI_NEU_XX.wav,augmented_time\1082_WSI_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/09961.wav,augmented_time\09961_time.wav,Question
../dataset/mlend/MLEndSND_Public/37290.wav,augmented_time\37290_time.wav,Bored
../dataset/mlend/MLEndSND_Public/33988.wav,augmented_time\33988_time.wav,Neutral
../dataset/crema-d/AudioWAV/1057_TAI_ANG_XX.wav,augmented_time\1057_TAI_ANG_XX_time.wav,Anger
../dataset/tess/YAF_disgust/YAF_witch_disgust.wav,augmented_time\YAF_witch_disgust_time.wav,Disgust
../dataset/meld/train/dia692_utt0.mp4,augmented_time\dia692_utt0_time.wav,Sad
../dataset/mlend/MLEndSND_Public/09125.wav,augmented_time\09125_time.wav,Happy
../dataset/crema-d/AudioWAV/1028_IOM_ANG_XX.wav,augmented_time\1028_IOM_ANG_XX_time.wav,Anger
../dataset/mlend/MLEndSND_Public/12419.wav,augmented_time\12419_time.wav,Happy
../dataset/crema-d/AudioWAV/1047_TIE_FEA_XX.wav,augmented_time\1047_TIE_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/35897.wav,augmented_time\35897_time.wav,Happy
../dataset/crema-d/AudioWAV/1082_IWW_SAD_XX.wav,augmented_time\1082_IWW_SAD_XX_time.wav,Sad
../dataset/crema-d/AudioWAV/1078_IEO_FEA_MD.wav,augmented_time\1078_IEO_FEA_MD_time.wav,Fear
../dataset/crema-d/AudioWAV/1061_MTI_NEU_XX.wav,augmented_time\1061_MTI_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/05932.wav,augmented_time\05932_time.wav,Neutral
../dataset/tess/YAF_angry/YAF_calm_angry.wav,augmented_time\YAF_calm_angry_time.wav,Anger
../dataset/mlend/MLEndSND_Public/24175.wav,augmented_time\24175_time.wav,Neutral
../dataset/crema-d/AudioWAV/1080_IEO_ANG_LO.wav,augmented_time\1080_IEO_ANG_LO_time.wav,Anger
../dataset/esd/0017/Surprise/0017_001683.wav,augmented_time\0017_001683_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/44898.wav,augmented_time\44898_time.wav,Question
../dataset/mlend/MLEndSND_Public/15493.wav,augmented_time\15493_time.wav,Bored
../dataset/esd/0015/Neutral/0015_000134.wav,augmented_time\0015_000134_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/33012.wav,augmented_time\33012_time.wav,Question
../dataset/mlend/MLEndSND_Public/01080.wav,augmented_time\01080_time.wav,Happy
../dataset/esd/0016/Sad/0016_001394.wav,augmented_time\0016_001394_time.wav,Sad
../dataset/esd/0020/Neutral/0020_000293.wav,augmented_time\0020_000293_time.wav,Neutral
../dataset/ravdess/Actor_04/03-01-03-01-01-02-04.wav,augmented_time\03-01-03-01-01-02-04_time.wav,Happy
../dataset/mlend/MLEndSND_Public/14304.wav,augmented_time\14304_time.wav,Happy
../dataset/mlend/MLEndSND_Public/00529.wav,augmented_time\00529_time.wav,Question
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_happy_11b_2.wav,augmented_time\male2_happy_11b_2_time.wav,Happy
../dataset/mlend/MLEndSND_Public/16305.wav,augmented_time\16305_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17607.wav,augmented_time\17607_time.wav,Happy
../dataset/esd/0020/Surprise/0020_001692.wav,augmented_time\0020_001692_time.wav,Surprise
../dataset/esd/0019/Surprise/0019_001566.wav,augmented_time\0019_001566_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/00845.wav,augmented_time\00845_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/11233.wav,augmented_time\11233_time.wav,Happy
../dataset/mlend/MLEndSND_Public/19767.wav,augmented_time\19767_time.wav,Bored
../dataset/mlend/MLEndSND_Public/41555.wav,augmented_time\41555_time.wav,Happy
../dataset/mlend/MLEndSND_Public/19420.wav,augmented_time\19420_time.wav,Happy
../dataset/esd/0015/Neutral/0015_000273.wav,augmented_time\0015_000273_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17404.wav,augmented_time\17404_time.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_sad_4b_2.wav,augmented_time\male2_sad_4b_2_time.wav,Sad
../dataset/crema-d/AudioWAV/1022_WSI_NEU_XX.wav,augmented_time\1022_WSI_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/34335.wav,augmented_time\34335_time.wav,Happy
../dataset/mlend/MLEndSND_Public/05203.wav,augmented_time\05203_time.wav,Happy
../dataset/mlend/MLEndSND_Public/36722.wav,augmented_time\36722_time.wav,Neutral
../dataset/crema-d/AudioWAV/1083_TSI_SAD_XX.wav,augmented_time\1083_TSI_SAD_XX_time.wav,Sad
../dataset/crema-d/AudioWAV/1081_TAI_HAP_XX.wav,augmented_time\1081_TAI_HAP_XX_time.wav,Happy
../dataset/ravdess/Actor_15/03-01-08-02-01-02-15.wav,augmented_time\03-01-08-02-01-02-15_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/31969.wav,augmented_time\31969_time.wav,Neutral
../dataset/meld/train/dia367_utt0.mp4,augmented_time\dia367_utt0_time.wav,Anger
../dataset/mlend/MLEndSND_Public/05401.wav,augmented_time\05401_time.wav,Bored
../dataset/mlend/MLEndSND_Public/16275.wav,augmented_time\16275_time.wav,Question
../dataset/esd/0017/Sad/0017_001076.wav,augmented_time\0017_001076_time.wav,Sad
../dataset/mlend/MLEndSND_Public/26275.wav,augmented_time\26275_time.wav,Neutral
../dataset/meld/train/dia822_utt5.mp4,augmented_time\dia822_utt5_time.wav,Neutral
../dataset/esd/0014/Surprise/0014_001603.wav,augmented_time\0014_001603_time.wav,Surprise
../dataset/esd/0018/Happy/0018_000898.wav,augmented_time\0018_000898_time.wav,Happy
../dataset/crema-d/AudioWAV/1063_ITH_NEU_XX.wav,augmented_time\1063_ITH_NEU_XX_time.wav,Neutral
../dataset/esd/0011/Happy/0011_000987.wav,augmented_time\0011_000987_time.wav,Happy
../dataset/esd/0012/Sad/0012_001323.wav,augmented_time\0012_001323_time.wav,Sad
../dataset/esd/0018/Angry/0018_000416.wav,augmented_time\0018_000416_time.wav,Anger
../dataset/mlend/MLEndSND_Public/01711.wav,augmented_time\01711_time.wav,Neutral
../dataset/meld/train/dia739_utt15.mp4,augmented_time\dia739_utt15_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/22104.wav,augmented_time\22104_time.wav,Happy
../dataset/mlend/MLEndSND_Public/40903.wav,augmented_time\40903_time.wav,Happy
../dataset/mlend/MLEndSND_Public/02949.wav,augmented_time\02949_time.wav,Happy
../dataset/crema-d/AudioWAV/1081_TAI_FEA_XX.wav,augmented_time\1081_TAI_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/24067.wav,augmented_time\24067_time.wav,Bored
../dataset/tess/OAF_happy/OAF_rose_happy.wav,augmented_time\OAF_rose_happy_time.wav,Happy
../dataset/mlend/MLEndSND_Public/34219.wav,augmented_time\34219_time.wav,Bored
../dataset/mlend/MLEndSND_Public/11992.wav,augmented_time\11992_time.wav,Question
../dataset/mlend/MLEndSND_Public/32479.wav,augmented_time\32479_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/41556.wav,augmented_time\41556_time.wav,Question
../dataset/mlend/MLEndSND_Public/31649.wav,augmented_time\31649_time.wav,Happy
../dataset/esd/0013/Sad/0013_001246.wav,augmented_time\0013_001246_time.wav,Sad
../dataset/mlend/MLEndSND_Public/43926.wav,augmented_time\43926_time.wav,Bored
../dataset/crema-d/AudioWAV/1087_IWW_ANG_XX.wav,augmented_time\1087_IWW_ANG_XX_time.wav,Anger
../dataset/crema-d/AudioWAV/1027_IWW_SAD_XX.wav,augmented_time\1027_IWW_SAD_XX_time.wav,Sad
../dataset/crema-d/AudioWAV/1055_IEO_ANG_HI.wav,augmented_time\1055_IEO_ANG_HI_time.wav,Anger
../dataset/tess/YAF_fear/YAF_mode_fear.wav,augmented_time\YAF_mode_fear_time.wav,Fear
../dataset/esd/0013/Happy/0013_000940.wav,augmented_time\0013_000940_time.wav,Happy
../dataset/meld/train/dia55_utt7.mp4,augmented_time\dia55_utt7_time.wav,Neutral
../dataset/tess/OAF_angry/OAF_should_angry.wav,augmented_time\OAF_should_angry_time.wav,Anger
../dataset/crema-d/AudioWAV/1052_TAI_DIS_XX.wav,augmented_time\1052_TAI_DIS_XX_time.wav,Disgust
../dataset/tess/YAF_neutral/YAF_check_neutral.wav,augmented_time\YAF_check_neutral_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/41240.wav,augmented_time\41240_time.wav,Question
../dataset/mlend/MLEndSND_Public/43425.wav,augmented_time\43425_time.wav,Happy
../dataset/esd/0012/Angry/0012_000603.wav,augmented_time\0012_000603_time.wav,Anger
../dataset/mlend/MLEndSND_Public/24345.wav,augmented_time\24345_time.wav,Neutral
../dataset/esd/0011/Angry/0011_000367.wav,augmented_time\0011_000367_time.wav,Anger
../dataset/esd/0020/Neutral/0020_000203.wav,augmented_time\0020_000203_time.wav,Neutral
../dataset/crema-d/AudioWAV/1003_TAI_HAP_XX.wav,augmented_time\1003_TAI_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/06735.wav,augmented_time\06735_time.wav,Question
../dataset/esd/0016/Neutral/0016_000050.wav,augmented_time\0016_000050_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/34725.wav,augmented_time\34725_time.wav,Happy
../dataset/mlend/MLEndSND_Public/31896.wav,augmented_time\31896_time.wav,Question
../dataset/crema-d/AudioWAV/1068_WSI_SAD_XX.wav,augmented_time\1068_WSI_SAD_XX_time.wav,Sad
../dataset/esd/0011/Happy/0011_000819.wav,augmented_time\0011_000819_time.wav,Happy
